ID_MOEDA;DATA_REF;VL_COTACAO
ALL;2020-04-20;2,50568074
XAF;2020-02-26;5,271399915
OMR;2020-06-05;1,091056824
HTG;2020-05-29;5,600753665
ANG;2020-02-13;7,836134851
RON;2020-03-19;3,82072711
OMR;2020-03-12;2,47470206
AWG;2020-07-29;1,146079779
NOK;2020-04-21;4,81006217
USD;2020-08-20;1,459475636
CUP;2020-08-10;6,69075942
MXN;2020-04-15;3,723901212
USD;2020-06-17;2,702625751
PGK;2020-10-30;2,554762304
XOF;2020-06-23;4,310124159
GBP;2020-05-21;7,731818378
LSL;2020-05-26;2,373536527
FJD;2020-09-02;2,992239356
SBD;2020-02-26;6,811836123
MGB;2020-09-02;4,473796129
USD;2020-08-19;4,107397139
JPY;2020-02-14;4,03197068
SOS;2020-07-24;5,763479352
PGK;2020-10-26;5,310411155
CAD;2020-03-26;1,756197214
SSP;2020-07-22;4,896638334
BYN;2020-08-04;7,677772164
LSL;2020-08-13;5,017278194
UYU;2020-09-22;4,550198078
XAU;2020-10-05;1,988397121
XDR;2020-02-28;4,964540422
SLL;2020-10-16;3,08053869
CAD;2020-01-23;6,069388807
GEL;2020-01-23;3,382075131
XAF;2020-10-01;4,210152328
ANG;2020-02-21;7,960726321
MZN;2020-05-15;4,994617462
USD;2020-02-28;4,189112544
KES;2020-07-21;5,434893727
KES;2020-10-29;1,434565187
USD;2020-05-25;4,945007265
BOB;2020-07-02;2,463429689
ZWL;2020-06-10;5,608301401
ARS;2020-02-21;1,197010517
LSL;2020-08-18;3,965607345
SBD;2020-04-29;7,326597154
THB;2020-01-14;2,102047503
MRU;2020-07-29;1,198243856
BYN;2020-10-05;2,669678569
FJD;2020-01-24;6,66892314
SBD;2020-07-21;4,763020873
XDR;2020-07-14;7,644814968
MUR;2020-09-17;6,445834339
KES;2020-08-21;1,157526553
BOB;2020-05-18;7,261891067
CRC;2020-08-18;7,76806587
SZL;2020-10-05;6,841215551
LSL;2020-05-28;3,776827157
NOK;2020-10-15;1,450579822
PGK;2020-03-24;4,778191864
CVE;2020-03-13;1,075224936
CLP;2020-05-18;3,354897439
TTD;2020-05-11;4,102424562
PGK;2020-09-09;2,445554614
THB;2020-09-30;1,08416456
CVE;2020-01-13;6,240204632
AFN;2020-02-03;2,868198216
SBD;2020-09-28;2,43637675
CUP;2020-10-26;1,826232612
XOF;2020-01-31;5,335108399
VUV;2020-09-21;7,048442423
GEL;2020-10-07;4,222905457
CRC;2020-05-08;2,794851243
UYU;2020-07-16;3,24777174
PEN;2020-03-19;7,535458744
ISK;2020-05-27;3,40477258
CRC;2020-07-15;2,341910303
SGD;2020-10-22;1,494056702
MRO;2020-08-27;3,693248391
NIO;2020-08-31;1,093557298
VES;2020-10-16;4,353824675
BOB;2020-06-26;2,834357738
THB;2020-02-27;4,20266968
CAD;2020-08-07;4,885067225
XPF;2020-01-14;2,71457696
ISK;2020-01-15;7,656695247
CRC;2020-06-19;5,307317793
EUR;2020-09-08;2,073848426
GIP;2020-04-08;4,401113391
SOS;2020-05-18;6,465541899
RON;2020-06-15;7,382299781
VUV;2020-04-14;3,359698951
CUP;2020-01-31;3,960146189
LBP;2020-01-16;7,417954385
TRY;2020-09-03;2,757690847
XDR;2020-07-16;7,860545039
FJD;2020-02-12;2,278548539
ISK;2020-07-31;1,011452198
EUR;2020-04-21;2,968987405
DZD;2020-06-11;7,174332738
ANG;2020-02-25;6,652599752
UYU;2020-05-19;7,497153878
THB;2020-07-02;5,073868692
GIP;2020-03-31;1,298105955
ANG;2020-08-28;2,359098196
BOB;2020-09-29;4,390036285
BOB;2020-04-06;3,258676112
MGB;2020-05-28;6,401088655
CUP;2020-05-14;3,128632665
NIO;2020-03-03;2,936612248
WST;2020-07-21;6,461031199
PHP;2020-05-18;5,669474781
XAF;2020-05-04;7,604744375
PGK;2020-10-06;2,697114527
TTD;2020-05-06;6,573146582
UYU;2020-09-16;4,053202391
HTG;2020-02-26;3,338341653
PEN;2020-05-01;1,691935897
CZK;2020-09-09;4,52080822
ZAR;2020-06-09;3,262321472
XOF;2020-06-25;7,540222287
ZAR;2020-08-07;6,032143295
SOS;2020-04-21;7,820867896
PEN;2020-09-01;6,948345006
GEL;2020-02-12;4,577301919
GEL;2020-05-05;2,350101829
CRC;2020-05-07;2,147969365
SAR;2020-08-10;2,535471976
SBD;2020-03-20;5,903435409
EGP;2020-01-22;1,830017328
CZK;2020-03-13;1,228823662
MMK;2020-06-24;5,238804877
IRR;2020-05-05;5,486333489
SOS;2020-02-13;7,880555511
RON;2020-10-05;6,960961699
ZWL;2020-03-20;7,024594665
NOK;2020-05-26;1,692305148
DJF;2020-03-23;6,430092156
ZAR;2020-04-10;5,752864957
MUR;2020-04-17;4,369642377
NOK;2020-09-10;1,164811015
ARS;2020-02-10;2,268460691
FJD;2020-01-07;2,465391099
AWG;2020-01-22;7,872913897
ANG;2020-08-04;3,088690162
UYU;2020-06-10;1,294615388
PHP;2020-04-16;5,290044367
VES;2020-06-15;5,344203234
CDF;2020-07-17;4,593516827
PHP;2020-09-18;4,996137857
PEN;2020-09-15;3,591817081
ARS;2020-10-16;5,358054519
ANG;2020-02-19;6,756545722
EUR;2020-03-09;7,619640827
TRY;2020-09-21;1,569304168
TRY;2020-02-27;6,359852314
XAU;2020-04-07;5,923641145
AFN;2020-03-12;6,184660971
USD;2020-01-17;6,787026644
ALL;2020-02-12;1,542834938
OMR;2020-06-09;6,619885802
BOB;2020-06-29;3,939177334
ARS;2020-07-28;1,737042904
ALL;2020-09-22;5,694026828
MZN;2020-01-15;2,816254437
EUR;2020-10-13;6,812424421
COP;2020-10-13;7,185453653
XDR;2020-09-25;3,452919543
EGP;2020-06-09;1,33464092
MXN;2020-05-21;3,363089383
HTG;2020-07-20;3,30115664
MMK;2020-02-28;3,827819228
TRY;2020-05-20;6,550676525
CLP;2020-04-13;6,106294274
SAR;2020-07-06;5,403757334
TTD;2020-02-03;2,310111344
FJD;2020-06-12;6,705494404
ILS;2020-07-13;4,355131865
ANG;2020-02-12;6,581148267
EUR;2020-01-13;7,912100792
XDR;2020-08-24;2,533969939
WST;2020-04-20;4,508485675
COP;2020-02-25;6,77639097
KES;2020-03-06;2,30902487
ZAR;2020-01-17;4,077514529
EGP;2020-06-10;6,692173004
GBP;2020-02-19;5,153300583
UGX;2020-05-29;4,974289894
OMR;2020-04-28;7,807967901
TTD;2020-07-06;5,296687543
ILS;2020-07-23;2,034681559
MGB;2020-04-02;3,912376821
OMR;2020-09-11;4,0178653
TRY;2020-01-20;2,267597437
THB;2020-09-02;7,668973148
SSP;2020-01-13;6,258303761
PHP;2020-04-02;5,755604923
CZK;2020-10-05;3,003234267
KMF;2020-08-24;7,297164738
JPY;2020-04-07;1,658906937
EUR;2020-03-03;1,125818968
DZD;2020-08-07;4,083669126
WST;2020-03-04;3,229421437
WST;2020-02-18;5,874626756
USD;2020-07-24;2,325893581
CAD;2020-04-16;3,306753814
TTD;2020-03-18;3,018124878
EGP;2020-05-26;5,779164374
SSP;2020-03-24;7,899514973
GBP;2020-02-21;6,982936084
CRC;2020-07-07;3,685129464
MRO;2020-09-29;1,58024317
SGD;2020-03-31;7,453445017
CRC;2020-10-29;3,373254001
IRR;2020-09-29;1,378009737
CLP;2020-09-10;2,187491298
MUR;2020-03-23;1,222483814
TTD;2020-05-25;6,007665932
ANG;2020-06-03;1,365361333
SSP;2020-03-10;6,682647169
MMK;2020-01-10;5,94275707
ALL;2020-07-07;5,083506763
XOF;2020-05-07;1,211328685
BOB;2020-07-27;5,94098717
MRO;2020-02-05;2,260968447
ALL;2020-10-30;7,346292615
XAU;2020-03-26;2,200148046
ALL;2020-05-28;2,677438676
SGD;2020-09-16;6,979601979
DZD;2020-06-15;5,757308483
KMF;2020-04-06;4,102557242
COP;2020-06-26;5,262708127
EGP;2020-06-02;6,526021838
UYU;2020-04-13;5,618531942
USD;2020-02-19;2,54894942
UYU;2020-07-01;7,158838809
PEN;2020-06-12;4,707187653
FJD;2020-06-03;3,354521096
GEL;2020-01-16;5,302476645
ANG;2020-07-08;5,793714941
PHP;2020-04-14;2,289881408
SOS;2020-05-11;4,569587708
SLL;2020-02-24;4,666508317
AWG;2020-09-28;6,793677747
GBP;2020-09-16;7,49901098
NOK;2020-05-21;7,360593677
TTD;2020-09-09;2,336942315
SSP;2020-08-05;4,992732823
ALL;2020-09-28;2,033637643
MXN;2020-05-05;5,980707705
RON;2020-03-25;2,125950336
FJD;2020-04-28;5,695698678
SBD;2020-01-22;7,582608521
BOB;2020-02-11;7,246337056
CRC;2020-02-14;6,393793762
SGD;2020-06-30;1,383028626
SBD;2020-07-23;6,788411856
UGX;2020-04-24;7,529839456
ANG;2020-04-10;6,395277023
CDF;2020-08-20;2,666032791
BYN;2020-03-06;2,217706859
MGB;2020-01-20;4,192864299
CLP;2020-05-13;1,235634565
CDF;2020-06-30;3,27756089
CVE;2020-09-02;5,414687157
NOK;2020-07-31;2,007819712
MGB;2020-08-17;3,459936142
MGA;2020-02-03;4,755437672
EGP;2020-07-30;7,87136054
UYU;2020-08-03;4,262219191
NOK;2020-07-28;1,430758357
MRO;2020-06-01;2,561438024
CAD;2020-01-16;2,999138713
MXN;2020-09-04;6,540156424
LSL;2020-07-06;6,206959963
BOB;2020-01-31;7,520029485
OMR;2020-08-06;7,133723497
SAR;2020-06-18;7,150868416
GIP;2020-02-06;1,31150496
WST;2020-04-06;6,566422462
OMR;2020-10-29;5,179605007
CLP;2020-08-20;2,741140068
FJD;2020-08-05;2,785377145
CDF;2020-05-20;2,962070107
ZWL;2020-01-17;2,783755362
CLP;2020-06-09;7,324848115
ARS;2020-06-22;7,277248979
CAD;2020-07-15;2,808932006
XOF;2020-02-24;4,512879968
EUR;2020-09-07;2,837766528
SAR;2020-05-25;1,738010049
TRY;2020-09-17;7,780627072
CDF;2020-01-24;7,304175079
KMF;2020-10-22;3,14505744
MXN;2020-05-12;4,749722838
OMR;2020-02-12;1,469652772
CZK;2020-02-10;3,398769855
AFN;2020-07-29;6,5237813
XAF;2020-08-24;2,492431104
MZN;2020-03-11;7,315719903
MUR;2020-01-02;5,177119136
IRR;2020-06-03;6,310630977
CZK;2020-10-26;2,188059151
XAU;2020-04-16;4,108671784
CLP;2020-01-20;5,654630065
SAR;2020-07-02;7,152898669
TTD;2020-09-24;5,132796109
ZWL;2020-07-17;4,826546609
MUR;2020-09-16;7,866603255
MMK;2020-07-21;1,979625225
LBP;2020-10-01;3,266600609
MRU;2020-05-15;3,411063612
TTD;2020-06-17;7,09981668
MGB;2020-05-21;1,212539077
TRY;2020-06-23;7,720446289
THB;2020-06-29;7,047837019
UYU;2020-07-23;5,32844311
MGA;2020-03-13;1,300066113
BOB;2020-08-03;3,970172286
THB;2020-01-06;4,269097269
XOF;2020-09-02;3,569021165
PGK;2020-08-27;6,109297097
IRR;2020-04-14;6,191247404
CVE;2020-07-10;5,691843867
SGD;2020-08-28;5,977308095
PEN;2020-05-19;6,540796876
MGB;2020-05-29;5,058747768
SGD;2020-02-06;7,268598497
SAR;2020-09-28;3,142342091
UYU;2020-09-17;4,320973456
UGX;2020-09-23;3,587571323
GEL;2020-10-06;2,693069458
SSP;2020-05-29;6,871447384
NIO;2020-08-21;4,208405793
PEN;2020-01-06;7,044907212
MRO;2020-04-23;6,298547506
MRU;2020-03-19;6,832148671
AWG;2020-07-20;2,203625262
AFN;2020-05-11;6,413208425
SZL;2020-09-15;6,202396691
PGK;2020-01-23;4,679008603
ALL;2020-09-04;5,767120957
DZD;2020-03-19;1,872410655
GEL;2020-02-07;1,334168196
XPF;2020-06-12;4,855899334
VUV;2020-03-30;5,501805305
MUR;2020-09-29;7,681954086
CAD;2020-04-15;7,387410045
XAF;2020-02-27;1,669981956
XAU;2020-03-13;7,852672696
UGX;2020-03-13;5,331191838
SOS;2020-02-18;7,815933287
XPF;2020-04-27;4,538077474
GIP;2020-03-02;2,865290105
MGB;2020-03-23;5,095057428
CRC;2020-01-23;1,077911079
CRC;2020-09-14;2,215846419
IRR;2020-01-02;3,08928597
PGK;2020-06-02;4,917368114
ILS;2020-07-10;2,888963878
MRO;2020-02-11;3,521826744
ILS;2020-09-07;5,770427942
DZD;2020-01-27;6,557178259
SOS;2020-08-28;3,703700483
AFN;2020-08-27;7,112783015
GBP;2020-06-09;6,601510048
GEL;2020-02-26;5,027076066
SGD;2020-05-01;5,784917593
SSP;2020-04-07;2,348330677
SSP;2020-01-28;6,521829903
SSP;2020-07-27;1,687055945
MMK;2020-01-03;7,264356494
LBP;2020-09-15;5,235158682
PEN;2020-06-25;4,540926754
EUR;2020-02-11;7,532548964
COP;2020-09-02;2,403303564
LBP;2020-01-28;7,298689306
SGD;2020-03-27;5,352741897
KMF;2020-03-18;2,661670208
CUP;2020-08-17;3,287173092
TTD;2020-01-21;2,860079288
GBP;2020-04-28;7,927238822
CAD;2020-10-15;5,433251917
IRR;2020-10-22;1,418510914
CZK;2020-09-02;2,669409454
XAF;2020-08-25;7,21782589
GEL;2020-02-04;6,030643761
ILS;2020-05-19;6,173509181
GEL;2020-03-10;6,787463069
ANG;2020-03-23;7,277584434
PHP;2020-06-18;5,918744922
SLL;2020-08-28;4,176022291
CRC;2020-03-31;4,000961959
SZL;2020-09-23;2,035187662
MRO;2020-07-02;4,588152051
AFN;2020-06-10;7,167033255
SOS;2020-08-24;2,897078216
KES;2020-02-25;6,081698
CLP;2020-10-27;2,351324737
THB;2020-03-16;6,900847256
MGA;2020-07-06;3,656820238
ZAR;2020-06-05;6,335805535
TRY;2020-09-16;4,753093243
WST;2020-09-25;6,795638323
UYU;2020-10-07;6,114358127
RON;2020-08-28;5,202115536
ILS;2020-04-21;2,150932133
PGK;2020-01-13;4,211971879
USD;2020-08-28;6,243956804
CLP;2020-06-10;7,592156887
ZWL;2020-09-03;4,23533231
SBD;2020-09-25;2,114221931
XOF;2020-03-03;2,545831442
ILS;2020-03-04;6,119740427
SBD;2020-04-20;5,711429596
BOB;2020-08-05;2,851993322
CZK;2020-10-27;7,584921241
ANG;2020-01-14;2,143859208
CLP;2020-10-22;1,023608685
MGB;2020-10-29;2,002589285
DJF;2020-06-03;3,68232733
OMR;2020-05-01;2,289592683
ZWL;2020-10-15;7,905201852
PGK;2020-08-31;2,03807658
ISK;2020-09-02;6,67821449
BOB;2020-05-01;7,854509354
BOB;2020-03-11;6,032443702
NOK;2020-01-09;7,628808677
KMF;2020-10-19;5,902556717
AWG;2020-05-11;5,570397079
ZAR;2020-03-06;1,521513522
ZWL;2020-09-07;2,733916938
SLL;2020-06-12;1,922764361
USD;2020-01-24;3,89179641
AWG;2020-06-15;5,238763571
CAD;2020-04-08;7,491439879
TRY;2020-06-10;2,39057672
MMK;2020-05-29;1,106967151
CVE;2020-02-06;6,111777961
SSP;2020-03-05;2,510586977
CUP;2020-08-18;2,069317698
IRR;2020-08-18;1,958010495
ARS;2020-09-07;1,233299315
KES;2020-09-30;3,286859334
SZL;2020-07-29;5,469174802
AWG;2020-03-27;1,604504824
PHP;2020-08-12;4,704718888
UYU;2020-02-11;2,170263767
PEN;2020-10-22;7,97703135
VES;2020-07-24;5,786455929
ANG;2020-03-24;7,385742366
EUR;2020-07-27;1,918003321
IRR;2020-02-17;6,147954106
SGD;2020-09-01;7,774980247
UYU;2020-08-06;3,586331308
MZN;2020-01-28;6,496511817
ANG;2020-03-10;1,279997647
RON;2020-10-12;4,270719469
XAF;2020-05-28;3,157413781
SSP;2020-07-24;1,547243416
NIO;2020-04-27;6,382445872
ALL;2020-04-29;4,109220862
FJD;2020-01-03;2,202186644
DZD;2020-10-28;2,829338849
ARS;2020-04-03;6,22069943
ARS;2020-02-11;5,387784004
FJD;2020-05-29;3,987841249
XAU;2020-10-13;6,942221284
ANG;2020-06-24;4,686923087
PHP;2020-02-10;1,89921242
KMF;2020-02-04;2,740498364
UYU;2020-07-29;7,505096734
KES;2020-10-01;2,295844913
XPF;2020-01-30;7,473275661
UGX;2020-09-03;2,104794562
MXN;2020-10-05;7,274683833
MGB;2020-01-21;1,488047302
XPF;2020-08-21;4,149865985
GEL;2020-09-14;1,860947609
MRO;2020-03-24;6,290217042
EUR;2020-04-02;7,102169871
DZD;2020-08-11;7,738333046
EUR;2020-02-25;2,060445249
CZK;2020-08-05;3,197337091
SZL;2020-02-24;4,535141408
ILS;2020-04-10;3,020197272
MRU;2020-05-28;7,415991306
XAF;2020-07-01;7,518311322
FJD;2020-02-07;2,757979989
VES;2020-06-26;2,566807806
XPF;2020-03-13;4,022943437
RON;2020-09-09;5,0457201
GIP;2020-06-30;1,075959265
ARS;2020-07-31;5,961647689
TRY;2020-06-09;3,748608887
GIP;2020-04-09;6,625995338
MGB;2020-10-15;6,775831878
KES;2020-09-08;7,898306668
CLP;2020-08-03;4,997410417
KES;2020-03-23;2,179366112
UYU;2020-04-02;1,469069064
XAU;2020-10-23;3,860979199
EGP;2020-07-15;6,814122975
BYN;2020-02-26;2,619574785
NIO;2020-07-21;4,742636561
CAD;2020-09-09;2,304304302
SSP;2020-04-14;3,885236263
XAU;2020-01-14;2,298920333
XOF;2020-03-12;1,773207366
WST;2020-08-27;7,500840127
CLP;2020-02-20;5,395318806
CRC;2020-04-24;3,141417086
ANG;2020-08-25;4,491055787
KES;2020-09-07;5,178710461
ZAR;2020-09-30;2,669124901
LBP;2020-05-26;5,90830493
BOB;2020-06-19;3,961491764
OMR;2020-09-21;5,946740389
DJF;2020-06-04;1,244450688
MUR;2020-09-21;6,784441054
EGP;2020-10-12;2,267355442
XOF;2020-09-04;7,119196713
RON;2020-07-16;2,660910428
CAD;2020-10-12;7,024304271
GEL;2020-03-05;4,298717439
CAD;2020-10-05;5,125618041
EGP;2020-08-11;6,73758626
WST;2020-09-04;5,058216631
ZAR;2020-04-07;1,17104739
MXN;2020-02-06;3,307778955
XPF;2020-07-03;3,604569376
AFN;2020-05-21;7,76591295
TTD;2020-06-23;2,385037541
PHP;2020-10-05;7,04181093
RON;2020-09-21;6,978237629
XDR;2020-04-02;7,768045843
MGB;2020-02-19;4,074689865
UGX;2020-09-28;1,107304692
ANG;2020-01-10;7,625906408
ANG;2020-09-28;7,640497029
CDF;2020-06-03;3,103589535
THB;2020-02-03;3,948170364
SLL;2020-01-13;4,687500954
WST;2020-03-16;3,774443924
XPF;2020-05-01;4,480841517
CUP;2020-10-06;2,725860178
MRU;2020-09-15;1,795825124
AFN;2020-02-07;7,14420563
KES;2020-03-17;1,004811525
XPF;2020-07-23;7,041189253
XAF;2020-03-19;5,826586187
XAF;2020-04-01;4,09431982
ZAR;2020-08-18;2,262956977
PGK;2020-05-19;3,201256573
XPF;2020-08-06;6,206201017
SBD;2020-05-12;7,487338066
EUR;2020-01-06;4,407366455
LBP;2020-05-19;4,596898496
CVE;2020-04-14;2,168129623
KES;2020-01-20;7,297255695
CRC;2020-06-25;3,866211712
XDR;2020-07-17;7,096333206
XOF;2020-02-21;6,706945956
VUV;2020-06-22;3,71503377
CZK;2020-04-29;6,205614388
LSL;2020-04-16;6,885517299
IRR;2020-09-15;1,112225115
IRR;2020-07-01;7,587684572
SOS;2020-01-31;7,905189335
XDR;2020-01-22;4,000487566
XDR;2020-04-07;2,068232894
XAF;2020-07-09;1,742227018
SLL;2020-08-06;2,038129568
MZN;2020-08-27;2,237786174
MRU;2020-09-04;3,757673681
ANG;2020-07-22;5,869675457
ALL;2020-06-11;3,5200122
MZN;2020-04-22;4,200734556
MMK;2020-09-10;2,939376414
ZWL;2020-04-22;4,366723835
XAU;2020-02-26;6,897999644
KES;2020-07-27;4,169833064
AWG;2020-07-28;1,832671344
SGD;2020-10-23;5,905881226
PEN;2020-05-11;7,546842098
DZD;2020-02-21;5,966105402
SOS;2020-05-12;6,523038208
ARS;2020-02-04;3,730728805
BYN;2020-01-31;3,997165561
COP;2020-05-27;3,250062764
SGD;2020-03-03;3,546865284
TRY;2020-08-03;1,540509701
CAD;2020-08-13;1,179296494
MGB;2020-04-13;5,106541753
MUR;2020-09-15;1,362719834
SZL;2020-05-05;3,707609534
SSP;2020-09-02;3,901601374
XAF;2020-07-30;7,664327264
BOB;2020-08-14;1,749909103
ZWL;2020-01-22;5,080477238
IRR;2020-10-28;4,674368143
TRY;2020-10-30;5,239846706
SSP;2020-02-03;1,309075415
CUP;2020-07-01;7,372312069
ANG;2020-09-07;2,217972636
SSP;2020-01-31;3,042845488
CRC;2020-03-13;7,055345953
FJD;2020-02-21;6,059625149
EGP;2020-02-06;3,816677034
ISK;2020-02-18;2,420483947
ANG;2020-03-19;3,453413963
VES;2020-09-18;4,680025399
ALL;2020-10-12;1,415299892
GEL;2020-03-11;2,604641616
MGA;2020-08-12;2,644133925
KMF;2020-03-26;2,863770127
RON;2020-05-14;1,424133539
WST;2020-07-14;3,120325983
RON;2020-10-13;7,608058453
WST;2020-09-01;2,915111423
BOB;2020-04-17;4,500873685
MUR;2020-02-10;5,39320761
MRU;2020-06-08;5,244570196
XPF;2020-07-02;3,265758634
KMF;2020-08-03;6,032759547
AFN;2020-08-05;6,458315432
ILS;2020-02-03;6,023640931
VES;2020-03-05;7,201064825
UGX;2020-08-28;1,731306374
JPY;2020-05-26;3,721272647
OMR;2020-05-13;7,422250211
XPF;2020-06-04;4,533082366
JPY;2020-04-27;1,922720551
UGX;2020-05-05;1,887145638
MGA;2020-09-03;4,860586524
MRO;2020-01-24;2,013456106
XDR;2020-08-20;6,523472965
PGK;2020-09-11;4,709535837
XOF;2020-05-04;1,869812965
ALL;2020-09-14;7,530091047
GIP;2020-07-06;3,716014683
CDF;2020-06-25;2,452953815
AWG;2020-03-30;2,271070063
MZN;2020-04-14;4,645001233
UGX;2020-05-27;1,915564179
MUR;2020-08-04;1,904034793
VUV;2020-01-20;5,403874993
CLP;2020-01-28;7,346984386
THB;2020-10-15;7,435191512
SLL;2020-02-03;6,0663113
ZWL;2020-09-16;4,711537719
COP;2020-05-13;5,611380994
XPF;2020-09-02;3,844815612
IRR;2020-08-25;3,500740647
COP;2020-06-04;6,733950078
USD;2020-02-06;4,306491733
AWG;2020-09-08;6,480794251
GEL;2020-10-05;3,405956686
CZK;2020-02-20;2,255649567
SOS;2020-04-03;7,701861501
MZN;2020-08-21;4,794625401
THB;2020-06-17;1,149033785
XAF;2020-07-15;7,511339366
PEN;2020-01-30;6,360269547
HTG;2020-05-22;6,106314719
CDF;2020-03-09;6,464037776
MXN;2020-02-27;2,410005152
UGX;2020-06-30;1,930153966
GEL;2020-03-06;2,287736416
CVE;2020-04-03;3,786540747
JPY;2020-09-30;6,248847604
GBP;2020-09-10;4,246137798
HTG;2020-01-28;7,091592193
SLL;2020-08-13;2,03638345
KMF;2020-05-28;3,61708802
GEL;2020-02-28;5,245352924
ZAR;2020-03-18;3,782409728
CRC;2020-02-13;1,864907146
SLL;2020-06-08;3,684812367
SOS;2020-04-23;1,428175688
SSP;2020-07-16;7,410359085
SGD;2020-07-29;5,128861606
NOK;2020-07-24;6,432130337
RON;2020-01-22;1,009958923
EGP;2020-01-28;6,048379898
CDF;2020-01-13;1,225663543
KMF;2020-01-27;4,212992847
MRO;2020-08-24;2,49590081
GEL;2020-06-16;2,628041267
SSP;2020-10-20;1,887036741
UGX;2020-06-09;1,063429773
ARS;2020-01-29;4,389587343
EUR;2020-03-27;3,532727361
TTD;2020-07-31;6,970160842
LSL;2020-10-27;4,552998126
KMF;2020-08-18;6,744206488
TTD;2020-09-23;6,045859814
RON;2020-08-05;4,508755624
CRC;2020-04-13;1,836703062
CLP;2020-04-24;1,644651353
HTG;2020-04-17;4,125463724
ZAR;2020-06-25;5,865750551
LBP;2020-01-22;5,422990501
FJD;2020-04-29;7,05870676
EUR;2020-05-08;2,807319403
RON;2020-10-21;3,452675462
DJF;2020-02-13;5,011018872
IRR;2020-02-18;7,52927202
USD;2020-04-03;7,287282169
EUR;2020-08-13;4,366062939
AWG;2020-10-12;5,034776509
FJD;2020-08-18;7,340496004
MZN;2020-07-17;5,173232615
SOS;2020-08-14;4,028236449
ZWL;2020-02-27;5,752783179
ZAR;2020-04-27;2,203620255
HTG;2020-09-28;7,100533485
ALL;2020-07-20;4,988681078
JPY;2020-09-25;3,007875144
XDR;2020-10-29;4,571072638
ILS;2020-09-23;4,209729671
SAR;2020-06-11;1,263436019
VUV;2020-06-19;3,871372879
PHP;2020-01-27;4,939518154
MRU;2020-08-11;7,784547389
ZAR;2020-02-10;2,587820888
CZK;2020-09-29;6,766242623
SSP;2020-06-04;4,51285702
MGB;2020-05-14;2,965565264
SSP;2020-07-09;5,897761464
XAF;2020-01-31;5,376207888
XPF;2020-08-28;3,947544515
THB;2020-08-12;6,849074125
NOK;2020-02-18;5,779799402
USD;2020-03-27;7,892209649
MMK;2020-02-12;5,436489224
GEL;2020-06-09;1,235237777
XPF;2020-05-26;5,432002723
SAR;2020-01-27;2,911249936
SBD;2020-09-07;3,943286657
SAR;2020-01-24;7,889239788
NOK;2020-05-28;2,791496694
CVE;2020-01-06;1,18650794
XAF;2020-08-10;1,544841826
CLP;2020-10-19;6,347168028
SOS;2020-07-17;3,620001137
EGP;2020-03-09;5,240076602
USD;2020-09-09;6,884642363
CVE;2020-01-29;5,207696021
LBP;2020-08-11;6,56024617
NIO;2020-02-11;4,054552972
CUP;2020-07-31;3,488130212
PEN;2020-05-22;4,916906655
MGA;2020-10-20;3,831001461
XDR;2020-04-30;2,393491924
MGA;2020-03-05;7,068329811
SZL;2020-03-09;6,677584469
MRO;2020-02-24;4,541681111
MZN;2020-02-10;4,882163703
THB;2020-01-22;1,063735187
IRR;2020-10-13;3,685076058
XDR;2020-05-01;6,415766478
ZWL;2020-05-13;1,323575497
MMK;2020-07-06;1,184897006
NOK;2020-08-13;6,99605763
DJF;2020-07-01;5,76945287
TRY;2020-05-12;1,539237559
CDF;2020-08-06;3,413959622
ZWL;2020-07-24;1,636528254
GEL;2020-08-26;2,716750324
ALL;2020-01-30;5,188845038
IRR;2020-04-06;6,786545575
XAF;2020-10-08;7,286305428
DZD;2020-07-16;1,101297796
ANG;2020-04-28;3,810870409
ALL;2020-07-31;7,692212164
CVE;2020-08-20;7,336450517
SSP;2020-07-28;6,862405956
GBP;2020-09-17;3,08431673
CZK;2020-05-05;6,101868689
IRR;2020-06-10;3,43005228
LSL;2020-07-14;2,927364707
ZAR;2020-01-29;2,63128984
CZK;2020-02-17;7,402502596
BOB;2020-06-12;1,44196856
FJD;2020-10-12;3,348721147
NIO;2020-03-02;6,49066931
DJF;2020-07-23;4,59520036
OMR;2020-05-27;7,80160886
IRR;2020-04-29;3,200097919
SAR;2020-02-26;3,382231176
CUP;2020-01-07;1,977179408
BOB;2020-09-07;5,423030555
USD;2020-09-29;5,569287658
SZL;2020-06-22;4,721562147
MMK;2020-09-30;7,45466584
XAF;2020-03-11;7,426072896
XOF;2020-08-04;1,413324714
THB;2020-03-26;5,600807488
XPF;2020-05-04;6,106537521
FJD;2020-09-07;7,682305396
NIO;2020-09-08;2,123643458
LSL;2020-07-01;6,749602139
SGD;2020-08-24;1,695986807
ARS;2020-02-18;2,215130866
SZL;2020-04-07;2,889785409
PGK;2020-08-20;7,354876757
GEL;2020-07-03;5,296286166
SGD;2020-01-27;1,048706472
DJF;2020-03-19;2,884055555
RON;2020-04-06;3,599285126
TTD;2020-02-06;3,836395025
VUV;2020-04-16;7,74066788
USD;2020-10-22;1,917793453
TTD;2020-10-27;6,51351738
SGD;2020-07-30;1,962587118
LBP;2020-09-07;7,199857354
ISK;2020-06-09;1,445862174
XPF;2020-09-22;5,433325768
SSP;2020-07-30;6,336319983
GEL;2020-06-10;5,033595324
VES;2020-09-11;5,029563189
CZK;2020-05-08;6,969933033
FJD;2020-10-15;5,311935723
KMF;2020-09-23;4,88556999
